subject,values.congruency,correct,latency,color
230,2,0.666666667,1069.611111,green
231,1,1,583.5555556,black
231,1,1,723.5294118,red
231,1,1,602.3333333,blue
231,1,1,626.5882353,green
231,2,0.941176471,925.7058824,black
231,2,1,829.3529412,red
231,2,1,870.0555556,blue
231,2,1,588.7777778,green
232,1,1,495.2222222,black
232,1,1,710.3333333,red
232,1,0.944444444,627.2222222,blue
232,1,1,651.2222222,green
232,2,0.882352941,786.5882353,black
232,2,1,738.1764706,red
232,2,0.941176471,731.5294118,blue
232,2,0.823529412,861.2941176,green
233,1,1,729.6111111,black
233,1,1,983.1111111,red
233,1,0.944444444,1135.722222,blue
233,1,1,1532.444444,green
233,2,1,1406.8125,black
233,2,0.941176471,1320.058824,red
233,2,1,1035.588235,blue
233,2,1,1117.777778,green
234,1,1,1262.647059,black
234,1,1,1386.111111,red
234,1,1,2095.25,blue
234,1,0.888888889,1763.444444,green
234,2,0.888888889,2515.444444,black
234,2,0.882352941,1966.117647,red
234,2,1,1791,blue
234,2,0.944444444,1849.222222,green
235,1,1,598.5555556,black
235,1,1,535,red
235,1,0.944444444,750,blue
235,1,1,784.8888889,green
235,2,1,741.2352941,black
235,2,1,762.1176471,red
235,2,1,700,blue
235,2,1,715.5294118,green
236,1,0.888888889,1339.833333,black
236,1,0.875,1841.5,red
236,1,0.888888889,1038.222222,blue
236,1,0.833333333,1517.333333,green
236,2,1,1524.722222,black
236,2,0.823529412,2134.352941,red
236,2,0.823529412,1655.117647,blue
236,2,0.833333333,1625.222222,green
237,1,1,495.6666667,black
237,1,0.941176471,713.4705882,red
237,1,1,589.7222222,blue
237,1,1,916.7777778,green
237,2,1,638.5882353,black
237,2,1,845.8333333,red
237,2,0.9375,735.125,blue
237,2,1,657.1666667,green
238,1,1,662.8235294,black
238,1,1,1053.470588,red
238,1,0.944444444,694.4444444,blue
238,1,0.882352941,1021.823529,green
238,2,0.882352941,918.8235294,black
238,2,0.888888889,785.9444444,red
238,2,0.944444444,945.6666667,blue
238,2,0.888888889,898.6666667,green
239,1,0.823529412,509.2352941,black
239,1,0.705882353,564.1176471,red
239,1,0.882352941,525.6470588,blue
239,1,0.611111111,710.7222222,green
239,2,0.611111111,558.6111111,black
239,2,0.823529412,644.8235294,red
239,2,0.833333333,642.6111111,blue
239,2,0.777777778,658.1666667,green
240,1,0.888888889,589.6111111,black
240,1,1,582.6875,red
240,1,1,810.2777778,blue
240,1,0.764705882,749.7058824,green
240,2,0.944444444,848,black
240,2,0.777777778,1020.722222,red
240,2,0.944444444,998.6666667,blue
240,2,0.941176471,790.9411765,green
241,1,1,608.1666667,black
241,1,1,710.8823529,red
241,1,1,826.5,blue
241,1,1,944.1111111,green
241,2,1,1076.235294,black
241,2,1,1043.411765,red
241,2,1,889.2222222,blue
241,2,1,1134.588235,green
242,1,1,529.1764706,black
242,1,1,512.8333333,red
242,1,1,571.1111111,blue
242,1,1,592.5294118,green
242,2,1,722.1176471,black
242,2,1,586.7777778,red
242,2,1,622.1666667,blue
242,2,1,580.6470588,green
243,1,1,831.9444444,black
243,1,0.944444444,743.3888889,red
243,1,1,1038.058824,blue
243,1,0.944444444,848.2777778,green
243,2,1,928.6470588,black
243,2,1,1022.111111,red
243,2,0.941176471,872.8823529,blue
243,2,0.941176471,862.5882353,green
244,1,1,636.7777778,black
244,1,1,810.9444444,red
244,1,1,691.1111111,blue
244,1,1,805.1176471,green
244,2,1,777.0588235,black
244,2,1,733.8235294,red
244,2,0.944444444,751.5555556,blue
244,2,1,788.9411765,green
245,1,0.970588235,604.4117647,black
245,1,0.885714286,560.2857143,red
245,1,0.971428571,888.1428571,blue
245,1,1,969.5428571,green
245,2,0.857142857,834.3714286,black
245,2,1,900.0833333,red
245,2,0.914285714,698.8857143,blue
245,2,0.971428571,738.4571429,green
247,1,1,846.5882353,black
247,1,1,960.0555556,red
247,1,1,1028.411765,blue
247,1,1,1262.388889,green
247,2,1,1517.333333,black
247,2,0.875,1164.8125,red
247,2,0.888888889,1000.444444,blue
247,2,0.944444444,1046.944444,green
248,1,1,599.5555556,black
248,1,1,663.4117647,red
248,1,1,744.6666667,blue
248,1,0.941176471,687.4705882,green
248,2,1,805.2352941,black
248,2,1,751.8823529,red
248,2,1,801.8333333,blue
248,2,1,743.8888889,green
249,1,1,1231.666667,black
249,1,0.9375,1126.3125,red
249,1,1,1584.5,blue
249,1,1,1386.941176,green
249,2,0.888888889,1142,black
249,2,0.944444444,1048.166667,red
249,2,1,1156.588235,blue
249,2,0.833333333,1196.611111,green
250,1,1,723.1666667,black
250,1,0.933333333,838.6666667,red
250,1,1,753.4444444,blue
250,1,1,964.4444444,green
250,2,0.833333333,1114.333333,black
250,2,0.944444444,1114.277778,red
250,2,0.882352941,919.5294118,blue
250,2,1,1127.555556,green
251,1,1,801.9444444,black
251,1,0.9375,761.6875,red
251,1,1,1001.235294,blue
251,1,1,954.5294118,green
251,2,0.833333333,1253.777778,black
251,2,1,1212.055556,red
251,2,1,1076.166667,blue
251,2,0.944444444,1005.388889,green
252,1,0.888888889,679.3888889,black
252,1,1,839,red
252,1,1,1113.055556,blue
252,1,1,934.6470588,green
252,2,1,1382.470588,black
252,2,0.9375,1505.0625,red
252,2,0.944444444,1170.111111,blue
252,2,0.888888889,1049.166667,green
253,1,1,578.7058824,black
253,1,0.944444444,619.2777778,red
253,1,1,602.8333333,blue
253,1,0.944444444,648.1666667,green
253,2,0.941176471,692.8823529,black
253,2,1,684.7777778,red
253,2,1,787.5882353,blue
253,2,1,714.9411765,green
254,1,1,682,black
254,1,0.9375,964.8125,red
254,1,1,909.5,blue
254,1,1,762.4117647,green
254,2,0.888888889,1129.555556,black
254,2,0.944444444,832,red
254,2,0.722222222,929.5555556,blue
254,2,0.941176471,755.6470588,green
255,1,1,783.5882353,black
255,1,1,617.4444444,red
255,1,0.941176471,771,blue
255,1,1,685.6666667,green
255,2,0.882352941,851.6470588,black
255,2,0.833333333,728.4444444,red
255,2,0.941176471,836.7058824,blue
255,2,0.888888889,805.5555556,green
256,1,1,546.4571429,black
256,1,1,627.3142857,red
256,1,1,608.8888889,blue
256,1,1,739.2857143,green
256,2,1,673.6388889,black
256,2,1,679.2571429,red
256,2,1,658.0588235,blue
256,2,1,712.7352941,green
257,1,1,677.1666667,black
257,1,0.944444444,684.3888889,red
257,1,0.941176471,589.7058824,blue
257,1,0.944444444,834.1111111,green
257,2,0.941176471,637.4117647,black
257,2,0.944444444,868.8333333,red
257,2,1,839.2777778,blue
257,2,1,667.875,green
258,1,1,513,black
258,1,1,529.1111111,red
258,1,1,552.4444444,blue
258,1,0.888888889,575.2222222,green
258,2,1,634.8235294,black
258,2,1,647.7058824,red
258,2,1,577.6111111,blue
258,2,0.882352941,515.8235294,green
259,1,1,504.5,black
259,1,1,487.3888889,red
259,1,1,541.4705882,blue
259,1,0.941176471,624.9411765,green
259,2,1,626.9444444,black
259,2,0.941176471,684.9411765,red
259,2,1,635.2941176,blue
259,2,0.833333333,609.8333333,green
260,1,0.8125,542,black
260,1,1,498.4117647,red
260,1,0.944444444,522.1111111,blue
260,1,0.944444444,537.3333333,green
260,2,1,573.0588235,black
260,2,0.833333333,515.5555556,red
260,2,0.888888889,601,blue
260,2,0.944444444,560.6111111,green
261,1,1,696.4444444,black
261,1,1,686.1111111,red
261,1,1,717.3125,blue
261,1,1,861.6666667,green
261,2,1,1118.833333,black
261,2,1,1032.777778,red
261,2,1,1071.647059,blue
261,2,1,1044,green
262,1,1,527.2285714,black
262,1,0.972222222,665.1666667,red
262,1,1,565.2857143,blue
262,1,0.970588235,657.6176471,green
262,2,1,659.5428571,black
262,2,0.971428571,592.8,red
262,2,1,675.8611111,blue
262,2,0.970588235,637.6176471,green
263,1,0.971428571,706.1714286,black
263,1,1,2239.805556,red
263,1,1,802.2222222,blue
263,1,0.970588235,747.3823529,green
263,2,1,944.9705882,black
263,2,1,978.4571429,red
263,2,0.972222222,887.0833333,blue
263,2,1,891.8235294,green
264,1,1,578,black
264,1,1,648.5882353,red
264,1,0.944444444,727.6111111,blue
264,1,1,742.8235294,green
264,2,0.941176471,678.6470588,black
264,2,1,799.3333333,red
264,2,0.941176471,818.2941176,blue
264,2,1,810.2777778,green
265,1,1,729.8857143,black
265,1,0.971428571,970.3142857,red
265,1,1,872.4857143,blue
265,1,1,933.6944444,green
265,2,1,945.1428571,black
265,2,0.914285714,986.5428571,red
265,2,1,1004.545455,blue
265,2,0.972222222,1035.916667,green
266,1,0.914285714,564.1714286,black
266,1,0.942857143,586.4571429,red
266,1,0.971428571,774.1714286,blue
266,1,0.942857143,592.1428571,green
266,2,0.971428571,718,black
266,2,0.970588235,789.5294118,red
266,2,0.914285714,714.4,blue
266,2,0.888888889,642.1388889,green
267,1,1,872.7222222,black
267,1,0.971428571,947.7428571,red
267,1,0.971428571,990.1428571,blue
267,1,0.911764706,1065.205882,green
267,2,0.942857143,1299.457143,black
267,2,0.857142857,1082.457143,red
267,2,0.970588235,981.7941176,blue
267,2,0.972222222,975.6666667,green
268,1,1,519.0277778,black
268,1,0.972222222,718.0555556,red
268,1,0.939393939,571.3939394,blue
268,1,0.971428571,615.9142857,green
268,2,0.972222222,595,black
268,2,0.882352941,602.0882353,red
268,2,0.942857143,676.9714286,blue
268,2,0.857142857,633.4,green
269,1,0.971428571,822.3428571,black
269,1,1,951.3055556,red
269,1,1,940.6857143,blue
269,1,0.971428571,1049.371429,green
269,2,0.885714286,1085.571429,black
269,2,0.914285714,1158.542857,red
269,2,0.911764706,1062.352941,blue
269,2,0.857142857,961.5142857,green
270,1,0.972222222,724.9444444,black
270,1,0.972222222,863.3611111,red
270,1,0.944444444,890.0833333,blue
270,1,1,1037.805556,green
270,2,0.970588235,978.9705882,black
270,2,0.941176471,1090.147059,red
270,2,1,971.9117647,blue
270,2,0.970588235,1088.352941,green
271,1,1,823.0857143,black
271,1,1,891.9166667,red
271,1,1,1077.444444,blue
271,1,0.9375,987.5625,green
271,2,0.914285714,1153.914286,black
271,2,0.885714286,1232.257143,red
271,2,1,1094.611111,blue
271,2,1,1022,green
272,1,1,663.8611111,black
272,1,0.971428571,821.6285714,red
272,1,0.942857143,1006.2,blue
272,1,0.971428571,982.3714286,green
272,2,0.885714286,859.5428571,black
272,2,0.914285714,1205.085714,red
272,2,0.970588235,1198.617647,blue
272,2,0.942857143,971.4285714,green
273,1,0.981481481,611.8148148,black
273,1,1,654.1923077,red
273,1,1,709.6666667,blue
273,1,0.981481481,740.4814815,green
273,2,0.943396226,809.4150943,black
273,2,0.923076923,836.2692308,red
273,2,0.942307692,705.5,blue
273,2,0.980769231,777.9038462,green
274,1,0.942857143,673.2285714,black
274,1,0.942857143,744.3142857,red
274,1,0.971428571,652.2571429,blue
274,1,0.888888889,827.9444444,green
274,2,0.970588235,758.5588235,black
274,2,0.852941176,677.6764706,red
274,2,0.888888889,767.2777778,blue
274,2,0.857142857,657.8285714,green
275,1,1,649,black
275,1,0.972222222,675.0277778,red
275,1,0.944444444,739.5277778,blue
275,1,0.970588235,728.9117647,green
275,2,0.911764706,809.3235294,black
275,2,0.944444444,830.6111111,red
275,2,0.939393939,839.6363636,blue
275,2,1,756.3888889,green
276,1,0.971428571,647.2285714,black
276,1,1,902.1111111,red
276,1,0.971428571,977.0285714,blue
276,1,0.971428571,898.5714286,green
276,2,0.939393939,1195.030303,black
276,2,0.888888889,908.4722222,red
276,2,0.970588235,904.3823529,blue
276,2,1,986.75,green
277,1,1,673.6363636,black
277,1,0.970588235,643.0294118,red
277,1,0.971428571,654.9428571,blue
277,1,0.914285714,686.2285714,green
277,2,0.916666667,815.6944444,black
277,2,0.805555556,794.8333333,red
277,2,0.861111111,839.4166667,blue
277,2,0.885714286,802.7714286,green
278,1,0.971428571,788.8857143,black
278,1,1,1423.6,red
278,1,1,1070.857143,blue
278,1,0.914285714,1062.057143,green
278,2,0.888888889,1019.75,black
278,2,1,985.1111111,red
278,2,1,1075.617647,blue
278,2,0.911764706,950.4705882,green
279,1,1,676.3888889,black
279,1,1,716.1764706,red
279,1,0.972222222,772.3611111,blue
279,1,0.970588235,790.6470588,green
279,2,0.971428571,731.3142857,black
279,2,0.971428571,781.9428571,red
279,2,1,728.7647059,blue
279,2,0.972222222,801.5277778,green
280,1,1,802.6285714,black
280,1,1,639.7941176,red
280,1,1,871.9714286,blue
280,1,1,760.4117647,green
280,2,1,788.0555556,black
280,2,1,893.0571429,red
280,2,1,808.3611111,blue
280,2,1,824.8285714,green
281,1,0.972222222,608.6111111,black
281,1,0.970588235,718.0588235,red
281,1,0.971428571,865.7714286,blue
281,1,0.971428571,779.3142857,green
281,2,0.911764706,941.8823529,black
281,2,0.970588235,811.9411765,red
281,2,0.972222222,792.2222222,blue
281,2,1,755.1111111,green
282,1,0.971428571,938.5142857,black
282,1,0.885714286,1280.285714,red
282,1,1,1337.114286,blue
282,1,0.888888889,1053.472222,green
282,2,0.75,1604.75,black
282,2,0.852941176,1552.441176,red
282,2,0.857142857,1487.2,blue
282,2,0.794117647,1720.088235,green
283,1,0.970588235,625.9705882,black
283,1,0.971428571,765.2857143,red
283,1,0.911764706,711.9117647,blue
283,1,0.8,845.8,green
283,2,0.885714286,892.2285714,black
283,2,0.942857143,858.5142857,red
283,2,0.944444444,853.4444444,blue
283,2,0.916666667,774.0277778,green
284,1,0.972222222,862,black
284,1,0.972222222,756.5833333,red
284,1,1,745.5882353,blue
284,1,1,844.8611111,green
284,2,0.914285714,768.5142857,black
284,2,0.914285714,889.2571429,red
284,2,0.944444444,823.1111111,blue
284,2,0.9375,788.875,green
285,1,0.96969697,633.7272727,black
285,1,1,794.5714286,red
285,1,1,731.0277778,blue
285,1,1,772.5,green
285,2,1,884.3888889,black
285,2,1,719.0588235,red
285,2,0.942857143,764.5714286,blue
285,2,1,701.0285714,green
286,1,1,624.3703704,black
286,1,0.962962963,829.1666667,red
286,1,0.960784314,723.627451,blue
286,1,0.980392157,687.1568627,green
286,2,0.886792453,852.7735849,black
286,2,0.942307692,745.8076923,red
286,2,1,827.0943396,blue
286,2,0.942307692,763.4615385,green
287,1,1,653.9411765,black
287,1,1,782.0857143,red
287,1,1,901.5277778,blue
287,1,1,979.6,green
287,2,1,1002.294118,black
287,2,1,908.6111111,red
287,2,1,944.9117647,blue
287,2,1,813.5277778,green
288,1,0.942857143,906.8857143,black
288,1,0.944444444,945.0555556,red
288,1,0.971428571,962.8857143,blue
288,1,1,976.1764706,green
288,2,0.914285714,1315.4,black
288,2,0.885714286,1125.285714,red
288,2,0.914285714,1302.428571,blue
288,2,0.942857143,1429.828571,green
289,1,0.971428571,510.9714286,black
289,1,0.970588235,624.9117647,red
289,1,0.96969697,637,blue
289,1,0.972222222,733.1666667,green
289,2,0.941176471,714.1470588,black
289,2,0.888888889,700.6388889,red
289,2,0.944444444,662.1944444,blue
289,2,1,628.3333333,green
290,1,1,690.1428571,black
290,1,0.972222222,873.6666667,red
290,1,0.941176471,929.5588235,blue
290,1,0.911764706,1005,green
290,2,0.941176471,1042.264706,black
290,2,1,934.6944444,red
290,2,0.972222222,1147.666667,blue
290,2,1,1035.628571,green
291,1,0.972222222,602.1111111,black
291,1,1,661.9714286,red
291,1,0.942857143,714.0857143,blue
291,1,0.971428571,705.4857143,green
291,2,0.878787879,767.2121212,black
291,2,0.942857143,724.2285714,red
291,2,0.916666667,802,blue
291,2,0.914285714,747.2285714,green
292,1,1,639.3030303,black
292,1,0.971428571,662.3428571,red
292,1,0.916666667,948.3888889,blue
292,1,0.972222222,1185.722222,green
292,2,0.970588235,886.0588235,black
292,2,0.972222222,994.1944444,red
292,2,0.942857143,813.6857143,blue
292,2,0.942857143,937.2285714,green
293,1,1,595.8888889,black
293,1,0.971428571,890.9428571,red
293,1,1,773.9166667,blue
293,1,0.941176471,753.0294118,green
293,2,0.970588235,845.9705882,black
293,2,0.971428571,766.8,red
293,2,1,818.2058824,blue
293,2,1,810.5555556,green
294,1,1,684,black
294,1,0.972222222,875.4166667,red
294,1,0.970588235,869.2352941,blue
294,1,1,936.7647059,green
294,2,0.944444444,1053.555556,black
294,2,0.942857143,884.8285714,red
294,2,1,999.9714286,blue
294,2,0.970588235,965.5882353,green
295,1,1,695,black
295,1,1,707.3823529,red
295,1,0.971428571,1000.885714,blue
295,1,1,696.7941176,green
295,2,1,1019.611111,black
295,2,1,949.0285714,red
295,2,1,844.6944444,blue
295,2,0.971428571,855.6857143,green
296,1,1,699.5428571,black
296,1,1,712.9444444,red
296,1,0.971428571,993.1142857,blue
296,1,0.96969697,947.1515152,green
296,2,0.914285714,934.8857143,black
296,2,0.916666667,1224.138889,red
296,2,1,907.9722222,blue
296,2,0.941176471,873.7647059,green
298,1,1,780.3888889,black
298,1,1,717.7428571,red
298,1,1,920.5294118,blue
298,1,1,871.4285714,green
298,2,1,938.9393939,black
298,2,1,861.75,red
298,2,0.971428571,962.7428571,blue
298,2,1,1025.694444,green
299,1,1,642.1666667,black
299,1,0.972222222,815.3888889,red
299,1,0.971428571,769.9428571,blue
299,1,0.972222222,675.6388889,green
299,2,0.888888889,910.9722222,black
299,2,1,967.1714286,red
299,2,0.939393939,890.8181818,blue
299,2,1,902.1515152,green
300,1,1,678.4285714,black
300,1,1,670.1515152,red
300,1,1,750.5833333,blue
300,1,1,776.5277778,green
300,2,0.971428571,782,black
300,2,0.971428571,784.9428571,red
300,2,1,721.7428571,blue
300,2,1,795.7142857,green
301,1,0.970588235,595.9117647,black
301,1,0.972222222,626.8888889,red
301,1,0.942857143,647.8571429,blue
301,1,0.888888889,613.9166667,green
301,2,0.941176471,689.0882353,black
301,2,1,659.8285714,red
301,2,1,638.2777778,blue
301,2,1,622.2058824,green
302,1,0.941176471,566.9705882,black
302,1,1,593.8055556,red
302,1,1,562.3428571,blue
302,1,0.970588235,638.2941176,green
302,2,0.972222222,649.7777778,black
302,2,1,685.4,red
302,2,0.916666667,702.5833333,blue
302,2,0.970588235,664,green
303,1,1,634.0625,black
303,1,0.970588235,717.5294118,red
303,1,0.944444444,612.8055556,blue
303,1,0.942857143,697.9142857,green
303,2,0.916666667,827.2777778,black
303,2,0.972222222,636.1666667,red
303,2,1,756,blue
303,2,1,654.0555556,green
304,1,1,548.1515152,black
304,1,1,585.5277778,red
304,1,1,747.0882353,blue
304,1,1,675.3428571,green
304,2,0.972222222,790.25,black
304,2,0.971428571,753.4571429,red
304,2,1,731.8285714,blue
304,2,0.972222222,715.6111111,green
305,1,1,669.0277778,black
305,1,0.970588235,792.7058824,red
305,1,1,711.5428571,blue
305,1,1,933.2857143,green
305,2,0.941176471,1106.029412,black
305,2,1,1048.714286,red
305,2,1,1168.305556,blue
305,2,0.828571429,937.4285714,green
306,1,1,570.6666667,black
306,1,1,668.25,red
306,1,1,693.5428571,blue
306,1,1,752.3939394,green
306,2,0.972222222,840.6944444,black
306,2,1,839.1142857,red
306,2,0.96969697,764.3030303,blue
306,2,1,715.7777778,green
307,1,1,587.1388889,black
307,1,0.971428571,740.4571429,red
307,1,1,748.9142857,blue
307,1,1,802.4857143,green
307,2,1,756.0294118,black
307,2,1,817.0833333,red
307,2,1,787.8333333,blue
307,2,0.96969697,856.7575758,green
308,1,0.944444444,1047.944444,black
308,1,0.971428571,993.0857143,red
308,1,0.971428571,1325.285714,blue
308,1,0.971428571,1189.514286,green
308,2,0.941176471,1232.941176,black
308,2,0.971428571,1373.857143,red
308,2,1,1224.285714,blue
308,2,1,1386.542857,green
309,1,1,613.3333333,black
309,1,0.970588235,718.5588235,red
309,1,1,718.4166667,blue
309,1,1,711.5,green
309,2,0.971428571,792.5714286,black
309,2,1,773.7941176,red
309,2,1,820.3235294,blue
309,2,0.942857143,798.0857143,green
310,1,1,798.0555556,black
310,1,1,820.6285714,red
310,1,0.971428571,958.2571429,blue
310,1,0.909090909,958,green
310,2,0.942857143,974.8,black
310,2,0.971428571,967.1142857,red
310,2,1,897.8333333,blue
310,2,0.971428571,842.9142857,green
312,1,0.971428571,703.3428571,black
312,1,0.942857143,544.8,red
312,1,0.941176471,776.0882353,blue
312,1,0.944444444,630.1388889,green
312,2,0.885714286,773.4571429,black
312,2,1,748.8571429,red
312,2,0.852941176,630.3529412,blue
312,2,0.972222222,657.8333333,green
313,1,1,714.3611111,black
313,1,1,831.3611111,red
313,1,1,782.3714286,blue
313,1,0.944444444,904.0277778,green
313,2,0.941176471,958.4705882,black
313,2,1,857,red
313,2,0.96969697,700.7878788,blue
313,2,0.942857143,878.8857143,green
314,1,1,760.2222222,black
314,1,0.944444444,826.7222222,red
314,1,1,748.0625,blue
314,1,0.944444444,770.7777778,green
314,2,1,807.1764706,black
314,2,1,762.4444444,red
314,2,1,768.3529412,blue
314,2,1,760.3333333,green
315,1,0.971428571,668.8857143,black
315,1,0.96875,773.5625,red
315,1,1,714.1944444,blue
315,1,0.972222222,889.1388889,green
315,2,0.914285714,1048.885714,black
315,2,0.971428571,982.3428571,red
315,2,0.942857143,1000.6,blue
315,2,1,861.4722222,green
316,1,0.916666667,582.1666667,black
316,1,0.942857143,784.6285714,red
316,1,0.944444444,852.0555556,blue
316,1,0.941176471,733.0588235,green
316,2,0.916666667,866.4166667,black
316,2,0.911764706,823.6764706,red
316,2,0.970588235,808.6470588,blue
316,2,0.971428571,890.5428571,green
317,1,0.972222222,520.6388889,black
317,1,0.972222222,520.4166667,red
317,1,0.942857143,557.4857143,blue
317,1,0.970588235,542.6764706,green
317,2,0.970588235,602.8235294,black
317,2,1,622.25,red
317,2,0.939393939,572.4242424,blue
317,2,1,737.8333333,green
318,1,1,1036.166667,black
318,1,1,1198.861111,red
318,1,1,1338.911765,blue
318,1,1,1168.882353,green
318,2,0.971428571,1241.142857,black
318,2,1,1364.857143,red
318,2,1,1321.171429,blue
318,2,1,1217.914286,green
319,1,0.914285714,689.3714286,black
319,1,0.805555556,859.4444444,red
319,1,0.942857143,675.5142857,blue
319,1,0.777777778,718.75,green
319,2,0.857142857,885.3428571,black
319,2,0.857142857,851.3428571,red
319,2,0.764705882,1159.088235,blue
319,2,0.823529412,822.4705882,green
320,1,1,722.25,black
320,1,0.970588235,831.5882353,red
320,1,0.971428571,926.2857143,blue
320,1,0.971428571,842.5142857,green
320,2,1,946.0606061,black
320,2,1,1025.527778,red
320,2,1,866.0285714,blue
320,2,1,996.6111111,green
321,1,1,748.6176471,black
321,1,1,867.9117647,red
321,1,1,854.6,blue
321,1,1,745.1111111,green
321,2,0.882352941,1106.058824,black
321,2,0.857142857,1004.285714,red
321,2,0.888888889,989.0277778,blue
321,2,0.888888889,963.3055556,green
322,1,1,642.2857143,black
322,1,1,708.3428571,red
322,1,1,675.0882353,blue
322,1,0.914285714,767.7428571,green
322,2,1,743.1428571,black
322,2,0.970588235,795.8235294,red
322,2,0.972222222,673.0555556,blue
322,2,0.972222222,697.9166667,green
323,1,1,857.2121212,black
323,1,1,1066.529412,red
323,1,0.916666667,994.4166667,blue
323,1,0.970588235,1075.441176,green
323,2,0.944444444,1043.555556,black
323,2,0.944444444,887.6111111,red
323,2,0.971428571,910.1714286,blue
323,2,0.972222222,922.4444444,green
324,1,0.941176471,720.7058824,black
324,1,0.972222222,626.7777778,red
324,1,0.916666667,738.0833333,blue
324,1,0.970588235,680.9705882,green
324,2,0.852941176,805.4411765,black
324,2,0.971428571,841.7142857,red
324,2,0.971428571,791.3428571,blue
324,2,0.861111111,717.8611111,green
325,1,1,661.1714286,black
325,1,0.972222222,842.0277778,red
325,1,0.941176471,885.7941176,blue
325,1,0.972222222,1053.638889,green
325,2,0.916666667,982.8888889,black
325,2,1,1200.371429,red
325,2,0.942857143,994.9142857,blue
325,2,1,917.0909091,green
326,1,1,594.8333333,black
326,1,1,695.1470588,red
326,1,0.942857143,784.8285714,blue
326,1,1,795.1944444,green
326,2,0.939393939,819.9090909,black
326,2,0.944444444,743.1944444,red
326,2,0.971428571,731.9714286,blue
326,2,0.971428571,824.0571429,green
327,1,1,602.6,black
327,1,1,576.8823529,red
327,1,1,603.5714286,blue
327,1,0.972222222,660.6111111,green
327,2,0.970588235,663.7941176,black
327,2,1,685.6285714,red
327,2,1,677.5833333,blue
327,2,1,609.3714286,green
328,1,0.942857143,920.9714286,black
328,1,0.971428571,1013.657143,red
328,1,0.971428571,891.4857143,blue
328,1,0.96969697,977.6363636,green
328,2,0.970588235,1153.088235,black
328,2,0.916666667,1193.222222,red
328,2,0.888888889,1135.138889,blue
328,2,0.972222222,1117.111111,green
329,1,1,652.0588235,black
329,1,1,765.8333333,red
329,1,1,730.75,blue
329,1,0.942857143,718.4857143,green
329,2,0.888888889,814.6388889,black
329,2,0.970588235,763.3823529,red
329,2,0.971428571,787.6857143,blue
329,2,1,740.8235294,green
330,1,1,648.4571429,black
330,1,1,663.0588235,red
330,1,1,842.9166667,blue
330,1,0.941176471,764,green
330,2,0.861111111,785.3888889,black
330,2,0.970588235,814.0294118,red
330,2,1,762.5,blue
330,2,0.942857143,734.2857143,green
331,1,0.972222222,581.6388889,black
331,1,0.942857143,553.0285714,red
331,1,1,598.5294118,blue
331,1,0.941176471,547.6470588,green
331,2,0.944444444,670.0555556,black
331,2,1,637.6666667,red
331,2,0.96969697,569.9090909,blue
331,2,0.972222222,629.5555556,green
332,1,0.971428571,646.0857143,black
332,1,1,632.6857143,red
332,1,0.96969697,658.0606061,blue
332,1,1,603.3714286,green
332,2,1,660.6857143,black
332,2,0.972222222,817,red
332,2,1,650.6571429,blue
332,2,0.972222222,817.2222222,green
333,1,1,596.1764706,black
333,1,1,621.6857143,red
333,1,1,666.2222222,blue
333,1,1,705.2285714,green
333,2,1,689.6571429,black
333,2,0.971428571,630.8,red
333,2,1,671.8857143,blue
333,2,0.971428571,735.0571429,green
334,1,1,858.1142857,black
334,1,1,798.7142857,red
334,1,0.970588235,1106.235294,blue
334,1,0.942857143,1043.714286,green
334,2,0.970588235,1115,black
334,2,1,1100.694444,red
334,2,0.971428571,1114.514286,blue
334,2,1,984.25,green
335,1,0.941176471,526.0588235,black
335,1,0.970588235,541.2058824,red
335,1,0.972222222,586.9166667,blue
335,1,1,597.3055556,green
335,2,0.914285714,683.4285714,black
335,2,0.941176471,620.4411765,red
335,2,1,576.8,blue
335,2,0.944444444,582.9722222,green
336,1,1,636.030303,black
336,1,0.942857143,631.9428571,red
336,1,0.944444444,796.6388889,blue
336,1,0.972222222,768.8333333,green
336,2,0.971428571,730.2857143,black
336,2,0.971428571,714.2,red
336,2,1,708.2,blue
336,2,1,684.2857143,green
337,1,1,665.6764706,black
337,1,1,704.9428571,red
337,1,0.971428571,836.5714286,blue
337,1,0.942857143,721.1714286,green
337,2,1,805.6944444,black
337,2,0.941176471,789.9411765,red
337,2,1,733.0571429,blue
337,2,0.944444444,781.8055556,green
338,1,1,1094.742857,black
338,1,0.970588235,986.3235294,red
338,1,0.914285714,983.5714286,blue
338,1,1,906.6,green
338,2,0.914285714,1351.171429,black
338,2,0.828571429,1292.114286,red
338,2,0.972222222,980.2222222,blue
338,2,0.828571429,1126.571429,green
339,1,1,532.8529412,black
339,1,0.882352941,544.9705882,red
339,1,1,538.8611111,blue
339,1,0.861111111,629.0555556,green
339,2,0.942857143,684.4857143,black
339,2,0.914285714,609.7428571,red
339,2,0.828571429,607.5428571,blue
339,2,1,628.6285714,green
340,1,1,541,black
340,1,1,529.0882353,red
340,1,0.942857143,614.0285714,blue
340,1,0.944444444,601.6111111,green
340,2,0.942857143,617.6285714,black
340,2,0.914285714,609.3428571,red
340,2,0.971428571,571.3428571,blue
340,2,1,570.0882353,green
341,1,0.980769231,587.2692308,black
341,1,0.981132075,606.4528302,red
341,1,0.980769231,676.6730769,blue
341,1,0.943396226,709.3962264,green
341,2,0.980769231,899.1153846,black
341,2,1,744.5,red
